Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;15;1'08.6230;None;None;162.627
2;97;Шейн ван Гисберген Эрл Бамбер;None;Holden Commodore ZB;20;1'08.6262;0.0032;0.0032;162.620
3;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore ZB;19;1'08.6292;0.0062;0.0030;162.612
4;25;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;13;1'08.7110;0.0880;0.0818;162.419
5;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;18;1'08.7223;0.0993;0.0113;162.392
6;1;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore ZB;19;1'08.7552;0.1322;0.0329;162.314
7;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;16;1'08.7795;0.1565;0.0243;162.257
8;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;15;1'08.8002;0.1772;0.0207;162.208
9;55;Час Мостер Джеймс Моффат;None;Ford Falcon FG X;17;1'08.8231;0.2001;0.0229;162.154
10;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG X;16;1'08.9782;0.3552;0.1551;161.790
11;8;Ник Перкат Маколи Джонс;None;Holden Commodore ZB;16;1'08.9868;0.3638;0.0086;161.770
12;6;Кэмерон Уотерс Дэвид Расселл;None;Ford Falcon FG X;15;1'09.0035;0.3805;0.0167;161.730
13;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;13;1'09.0519;0.4289;0.0484;161.617
14;56;Ричи Стэнэвей Steven Owen;None;Ford Falcon FG X;17;1'09.0677;0.4447;0.0158;161.580
15;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;15;1'09.1354;0.5124;0.0677;161.422
16;15;Рик Келли Гарри Джекобсон;None;Nissan Altima;16;1'09.1403;0.5173;0.0049;161.410
17;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;23;1'09.1837;0.5607;0.0434;161.309
18;21;Тим Бланкард Дейл Вуд;None;Holden Commodore ZB;13;1'09.2214;0.5984;0.0377;161.221
19;7;Андре Хаймгартнер Аарен Рассел;None;Nissan Altima;15;1'09.2878;0.6648;0.0664;161.067
20;230;Уилл Дэвисон Алекс Дэвисон;None;Ford Falcon FG X;17;1'09.3572;0.7342;0.0694;160.906
21;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;18;1'09.3767;0.7537;0.0195;160.860
22;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG X;15;1'09.4161;0.7931;0.0394;160.769
23;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG X;23;1'09.4361;0.8131;0.0200;160.723
24;33;Гарт Тандер Крис Питер;None;Holden Commodore ZB;16;1'09.6401;1.0171;0.2040;160.252
25;18;Ли Холдсуорт Джейсон Брайт;None;Holden Commodore ZB;14;1'09.8445;1.2215;0.2044;159.783
26;35;Тодд Хазелвуд Брайс Фуллвуд;None;Ford Falcon FG X;12;1'10.0900;1.4670;0.2455;159.223
